player,team,player_norm,intl_goals,intl_weighted_goals,intl_penalty_goals,intl_major_goals,intl_scoring_matches,intl_last_goal_date,team_intl_matches,intl_goal_rate,intl_goals_per_team_match,goals_total,xg_total,shots_total,shots_on_target_pct,league_difficulty,minutes,goals_per90,xg_per90,npxg_per90,shots_per90,has_club_stats,player_club_name,group,p_qualify,team_win_prob,progression_factor,expected_tournament_matches,group_difficulty,last5_win_rate,adj_xg_per90,adj_goals_per90,adj_shots_per90,player_skill,boot_score,predicted_goals,year,tournament_goals
Saad Natiq,Iraq,saad natiq,1,1.0,0,1,1,2024-01-29,51,1.0,0.0196078431372549,,,,0.33,0.5,,0.014705882352941176,0.016666666666666666,0.016666666666666666,0.05490196078431372,False,,I,0.1548,0.0,0.08683587519662306,3.18728,1.1782434936526813,0.1,0.016666666666666666,0.014705882352941176,0.05490196078431372,0.029577935223073108,0.0025684258916045775,0.09,2026,
Max Mata,New Zealand,max mata,2,1.0,0,0,2,2024-06-30,36,1.0,0.05555555555555555,,,,0.33,0.5,,0.041666666666666664,0.04722222222222222,0.04722222222222222,0.15555555555555553,False,,G,0.1056,0.0,0.05246639029926528,3.1284,1.2867845738147874,0.0,0.04722222222222222,0.041666666666666664,0.15555555555555553,0.048465043043810656,0.002542785864207262,0.26,2026,
Stopira,Cape Verde,stopira,1,0.85,0,0,1,2025-10-13,43,1.0,0.023255813953488372,,,,0.33,0.5,,0.01744186046511628,0.019767441860465116,0.019767441860465116,0.06511627906976744,False,,H,0.1925,0.0,0.11550626207116263,3.23236,1.2086703473827776,0.2,0.019767441860465116,0.01744186046511628,0.06511627906976744,0.02169423018011564,0.0025058194366165626,0.11,2026,
Telmo Arcanjo,Cape Verde,telmo arcanjo,1,0.85,0,0,1,2025-10-08,43,1.0,0.023255813953488372,,,,0.33,0.5,,0.01744186046511628,0.019767441860465116,0.019767441860465116,0.06511627906976744,False,,H,0.1925,0.0,0.11550626207116263,3.23236,1.2086703473827776,0.2,0.019767441860465116,0.01744186046511628,0.06511627906976744,0.02169423018011564,0.0025058194366165626,0.11,2026,
Sidny Lopes Cabral,Cape Verde,sidny lopes cabral,1,0.85,0,0,1,2025-10-08,43,1.0,0.023255813953488372,,,,0.33,0.5,,0.01744186046511628,0.019767441860465116,0.019767441860465116,0.06511627906976744,False,,H,0.1925,0.0,0.11550626207116263,3.23236,1.2086703473827776,0.2,0.019767441860465116,0.01744186046511628,0.06511627906976744,0.02169423018011564,0.0025058194366165626,0.11,2026,
Jovane Cabral,Cape Verde,jovane cabral,1,0.85,0,0,1,2025-09-04,43,1.0,0.023255813953488372,,,,0.33,0.5,,0.01744186046511628,0.019767441860465116,0.019767441860465116,0.06511627906976744,False,,H,0.1925,0.0,0.11550626207116263,3.23236,1.2086703473827776,0.2,0.019767441860465116,0.01744186046511628,0.06511627906976744,0.02169423018011564,0.0025058194366165626,0.11,2026,
Yannick Semedo,Cape Verde,yannick semedo,1,0.85,0,0,1,2025-03-20,43,1.0,0.023255813953488372,,,,0.33,0.5,,0.01744186046511628,0.019767441860465116,0.019767441860465116,0.06511627906976744,False,,H,0.1925,0.0,0.11550626207116263,3.23236,1.2086703473827776,0.2,0.019767441860465116,0.01744186046511628,0.06511627906976744,0.02169423018011564,0.0025058194366165626,0.11,2026,
Carlos Harvey,Panama,carlos harvey,1,0.85,0,0,1,2025-09-08,58,1.0,0.017241379310344827,,,,0.33,0.5,,0.01293103448275862,0.014655172413793103,0.014655172413793103,0.04827586206896552,False,,L,0.2269,0.0,0.14356070883857994,3.28628,1.0589693945615357,0.3,0.014655172413793103,0.01293103448275862,0.04827586206896552,0.017112075740471938,0.002456621723001619,0.08,2026,
Jovani Welch,Panama,jovani welch,1,0.85,0,0,1,2024-06-09,58,1.0,0.017241379310344827,,,,0.33,0.5,,0.01293103448275862,0.014655172413793103,0.014655172413793103,0.04827586206896552,False,,L,0.2269,0.0,0.14356070883857994,3.28628,1.0589693945615357,0.3,0.014655172413793103,0.01293103448275862,0.04827586206896552,0.017112075740471938,0.002456621723001619,0.08,2026,
Rustam Ashurmatov,Uzbekistan,rustam ashurmatov,1,0.85,0,0,1,2024-03-21,45,1.0,0.022222222222222223,,,,0.33,0.5,,0.016666666666666666,0.01888888888888889,0.01888888888888889,0.06222222222222222,False,,K,0.2143,0.0,0.1068322394122215,3.26508,1.1289797746441539,0.0,0.01888888888888889,0.016666666666666666,0.06222222222222222,0.020906778454191685,0.0022335179611564803,0.11,2026,
Jaloliddin Masharipov,Uzbekistan,jaloliddin masharipov,1,0.85,0,0,1,2024-09-05,45,1.0,0.022222222222222223,,,,0.33,0.5,,0.016666666666666666,0.01888888888888889,0.01888888888888889,0.06222222222222222,False,,K,0.2143,0.0,0.1068322394122215,3.26508,1.1289797746441539,0.0,0.01888888888888889,0.016666666666666666,0.06222222222222222,0.020906778454191685,0.0022335179611564803,0.11,2026,
Khojiakbar Alijonov,Uzbekistan,khojiakbar alijonov,1,0.85,0,0,1,2025-03-20,45,1.0,0.022222222222222223,,,,0.33,0.5,,0.016666666666666666,0.01888888888888889,0.01888888888888889,0.06222222222222222,False,,K,0.2143,0.0,0.1068322394122215,3.26508,1.1289797746441539,0.0,0.01888888888888889,0.016666666666666666,0.06222222222222222,0.020906778454191685,0.0022335179611564803,0.11,2026,
Charles Pickel,Congo DR,charles pickel,1,0.85,0,0,1,2025-03-25,48,1.0,0.020833333333333332,,,,0.33,0.5,,0.015625,0.017708333333333333,0.017708333333333333,0.05833333333333333,False,,K,0.197,0.0,0.10832890110108917,3.2452,1.113408797524015,0.1,0.017708333333333333,0.015625,0.05833333333333333,0.01984864019748137,0.002150181380944062,0.1,2026,
Axel Tuanzebe,Congo DR,axel tuanzebe,1,0.85,0,0,1,2026-03-31,48,1.0,0.020833333333333332,,,,0.33,0.5,,0.015625,0.017708333333333333,0.017708333333333333,0.05833333333333333,False,,K,0.197,0.0,0.10832890110108917,3.2452,1.113408797524015,0.1,0.017708333333333333,0.015625,0.05833333333333333,0.01984864019748137,0.002150181380944062,0.1,2026,
Mondy Prunier,Haiti,mondy prunier,1,0.85,0,0,1,2025-06-07,37,1.0,0.02702702702702703,,,,0.33,0.5,,0.02027027027027027,0.022972972972972974,0.022972972972972974,0.07567567567567568,False,,C,0.1339,0.0,0.0864337829281405,3.16164,1.295156342639136,0.2,0.022972972972972974,0.02027027027027027,0.07567567567567568,0.024567364855784125,0.0021234502810612726,0.13,2026,
Duke Lacroix,Haiti,duke lacroix,1,0.85,0,0,1,2024-06-09,37,1.0,0.02702702702702703,,,,0.33,0.5,,0.02027027027027027,0.022972972972972974,0.022972972972972974,0.07567567567567568,False,,C,0.1339,0.0,0.0864337829281405,3.16164,1.295156342639136,0.2,0.022972972972972974,0.02027027027027027,0.07567567567567568,0.024567364855784125,0.0021234502810612726,0.13,2026,
Bryan Labissiere,Haiti,bryan labissiere,1,0.85,0,0,1,2024-06-09,37,1.0,0.02702702702702703,,,,0.33,0.5,,0.02027027027027027,0.022972972972972974,0.022972972972972974,0.07567567567567568,False,,C,0.1339,0.0,0.0864337829281405,3.16164,1.295156342639136,0.2,0.022972972972972974,0.02027027027027027,0.07567567567567568,0.024567364855784125,0.0021234502810612726,0.13,2026,
Jean-Kévin Duverne,Haiti,jeankevin duverne,1,0.85,0,0,1,2024-06-06,37,1.0,0.02702702702702703,,,,0.33,0.5,,0.02027027027027027,0.022972972972972974,0.022972972972972974,0.07567567567567568,False,,C,0.1339,0.0,0.0864337829281405,3.16164,1.295156342639136,0.2,0.022972972972972974,0.02027027027027027,0.07567567567567568,0.024567364855784125,0.0021234502810612726,0.13,2026,
Mahmoud Al-Mardi,Jordan,mahmoud almardi,2,2.0,0,2,1,2024-01-15,54,2.0,0.037037037037037035,,,,0.33,0.5,,0.027777777777777776,0.03148148148148148,0.03148148148148148,0.10370370370370369,False,,J,0.058,0.0,0.03,3.07056,1.211970542032369,0.0,0.03148148148148148,0.027777777777777776,0.10370370370370369,0.06577617581148265,0.0019732852743444794,0.17,2026,
Kevin Pina,Cape Verde,kevin pina,1,0.5,0,0,1,2024-01-19,43,1.0,0.023255813953488372,,,,0.33,0.5,,0.01744186046511628,0.019767441860465116,0.019767441860465116,0.06511627906976744,False,,H,0.1925,0.0,0.11550626207116263,3.23236,1.2086703473827776,0.2,0.019767441860465116,0.01744186046511628,0.06511627906976744,0.01664735518011564,0.001922873770226164,0.11,2026,
Bebé,Cape Verde,bebe,1,0.5,0,0,1,2024-01-19,43,1.0,0.023255813953488372,,,,0.33,0.5,,0.01744186046511628,0.019767441860465116,0.019767441860465116,0.06511627906976744,False,,H,0.1925,0.0,0.11550626207116263,3.23236,1.2086703473827776,0.2,0.019767441860465116,0.01744186046511628,0.06511627906976744,0.01664735518011564,0.001922873770226164,0.11,2026,
Garry Rodrigues,Cape Verde,garry rodrigues,1,0.5,0,0,1,2024-01-14,43,1.0,0.023255813953488372,,,,0.33,0.5,,0.01744186046511628,0.019767441860465116,0.019767441860465116,0.06511627906976744,False,,H,0.1925,0.0,0.11550626207116263,3.23236,1.2086703473827776,0.2,0.019767441860465116,0.01744186046511628,0.06511627906976744,0.01664735518011564,0.001922873770226164,0.11,2026,
Bryan Teixeira,Cape Verde,bryan teixeira,1,0.5,0,0,1,2024-01-22,43,1.0,0.023255813953488372,,,,0.33,0.5,,0.01744186046511628,0.019767441860465116,0.019767441860465116,0.06511627906976744,False,,H,0.1925,0.0,0.11550626207116263,3.23236,1.2086703473827776,0.2,0.019767441860465116,0.01744186046511628,0.06511627906976744,0.01664735518011564,0.001922873770226164,0.11,2026,
Gilson Tavares,Cape Verde,gilson tavares,1,0.5,0,0,1,2024-01-22,43,1.0,0.023255813953488372,,,,0.33,0.5,,0.01744186046511628,0.019767441860465116,0.019767441860465116,0.06511627906976744,False,,H,0.1925,0.0,0.11550626207116263,3.23236,1.2086703473827776,0.2,0.019767441860465116,0.01744186046511628,0.06511627906976744,0.01664735518011564,0.001922873770226164,0.11,2026,
Mohammed Salisu,Ghana,mohammed salisu,2,1.7,0,0,2,2025-10-08,39,1.0,0.05128205128205128,,,,0.33,0.5,,0.038461538461538464,0.04358974358974359,0.04358974358974359,0.14358974358974358,False,,L,0.0497,0.0,0.034751075005475585,3.06116,1.257733923338877,0.1,0.04358974358974359,0.038461538461538464,0.14358974358974358,0.05530298302316354,0.0019218381110644991,0.23,2026,
Ernest Nuamah,Ghana,ernest nuamah,2,1.7,0,0,2,2025-03-21,39,1.0,0.05128205128205128,,,,0.33,0.5,,0.038461538461538464,0.04358974358974359,0.04358974358974359,0.14358974358974358,False,,L,0.0497,0.0,0.034751075005475585,3.06116,1.257733923338877,0.1,0.04358974358974359,0.038461538461538464,0.14358974358974358,0.05530298302316354,0.0019218381110644991,0.23,2026,
Xander Severina,Curaçao,xander severina,1,0.85,0,0,1,2024-06-08,37,1.0,0.02702702702702703,,,,0.33,0.5,,0.02027027027027027,0.022972972972972974,0.022972972972972974,0.07567567567567568,False,,E,0.1062,0.0,0.07268090396830139,3.12808,1.2550903506671713,0.2,0.022972972972972974,0.02027027027027027,0.07567567567567568,0.024567364855784125,0.0017855782858374686,0.13,2026,
Sontje Hansen,Curaçao,sontje hansen,1,0.85,0,0,1,2025-11-13,37,1.0,0.02702702702702703,,,,0.33,0.5,,0.02027027027027027,0.022972972972972974,0.022972972972972974,0.07567567567567568,False,,E,0.1062,0.0,0.07268090396830139,3.12808,1.2550903506671713,0.2,0.022972972972972974,0.02027027027027027,0.07567567567567568,0.024567364855784125,0.0017855782858374686,0.13,2026,
Roshon van Eijma,Curaçao,roshon van eijma,1,0.85,0,0,1,2025-11-13,37,1.0,0.02702702702702703,,,,0.33,0.5,,0.02027027027027027,0.022972972972972974,0.022972972972972974,0.07567567567567568,False,,E,0.1062,0.0,0.07268090396830139,3.12808,1.2550903506671713,0.2,0.022972972972972974,0.02027027027027027,0.07567567567567568,0.024567364855784125,0.0017855782858374686,0.13,2026,
Jearl Margaritha,Curaçao,jearl margaritha,1,0.85,0,0,1,2025-06-10,37,1.0,0.02702702702702703,,,,0.33,0.5,,0.02027027027027027,0.022972972972972974,0.022972972972972974,0.07567567567567568,False,,E,0.1062,0.0,0.07268090396830139,3.12808,1.2550903506671713,0.2,0.022972972972972974,0.02027027027027027,0.07567567567567568,0.024567364855784125,0.0017855782858374686,0.13,2026,
Kevin Felida,Curaçao,kevin felida,1,0.85,0,0,1,2025-06-10,37,1.0,0.02702702702702703,,,,0.33,0.5,,0.02027027027027027,0.022972972972972974,0.022972972972972974,0.07567567567567568,False,,E,0.1062,0.0,0.07268090396830139,3.12808,1.2550903506671713,0.2,0.022972972972972974,0.02027027027027027,0.07567567567567568,0.024567364855784125,0.0017855782858374686,0.13,2026,
Leandro Bacuna,Curaçao,leandro bacuna,1,0.85,1,0,1,2025-11-13,37,1.0,0.02702702702702703,,,,0.33,0.5,,0.02027027027027027,0.022972972972972974,0.022972972972972974,0.07567567567567568,False,,E,0.1062,0.0,0.07268090396830139,3.12808,1.2550903506671713,0.2,0.022972972972972974,0.02027027027027027,0.07567567567567568,0.024567364855784125,0.0017855782858374686,0.13,2026,
Livano Comenencia,Curaçao,livano comenencia,1,0.85,0,0,1,2025-10-10,37,1.0,0.02702702702702703,,,,0.33,0.5,,0.02027027027027027,0.022972972972972974,0.022972972972972974,0.07567567567567568,False,,E,0.1062,0.0,0.07268090396830139,3.12808,1.2550903506671713,0.2,0.022972972972972974,0.02027027027027027,0.07567567567567568,0.024567364855784125,0.0017855782858374686,0.13,2026,
Ar'jany Martha,Curaçao,arjany martha,1,0.85,0,0,1,2025-11-13,37,1.0,0.02702702702702703,,,,0.33,0.5,,0.02027027027027027,0.022972972972972974,0.022972972972972974,0.07567567567567568,False,,E,0.1062,0.0,0.07268090396830139,3.12808,1.2550903506671713,0.2,0.022972972972972974,0.02027027027027027,0.07567567567567568,0.024567364855784125,0.0017855782858374686,0.13,2026,
Tyrese Noslin,Curaçao,tyrese noslin,1,0.85,0,0,1,2025-09-09,37,1.0,0.02702702702702703,,,,0.33,0.5,,0.02027027027027027,0.022972972972972974,0.022972972972972974,0.07567567567567568,False,,E,0.1062,0.0,0.07268090396830139,3.12808,1.2550903506671713,0.2,0.022972972972972974,0.02027027027027027,0.07567567567567568,0.024567364855784125,0.0017855782858374686,0.13,2026,
Arthur Masuaku,Congo DR,arthur masuaku,1,0.5,0,0,1,2024-02-02,48,1.0,0.020833333333333332,0.0,0.0,23.0,0.0,0.72,2759.0,0.0,0.0,0.0,0.750271837622327,True,A. Masuaku,K,0.197,0.0,0.10832890110108917,3.2452,1.113408797524015,0.1,0.0,0.0,0.750271837622327,0.016137315061957643,0.0017481376073839262,0.06,2026,
Yazan Al-Arab,Jordan,yazan alarab,2,1.85,0,1,2,2025-03-20,54,1.0,0.037037037037037035,,,,0.33,0.5,,0.027777777777777776,0.03148148148148148,0.03148148148148148,0.10370370370370369,False,,J,0.058,0.0,0.03,3.07056,1.211970542032369,0.0,0.03148148148148148,0.027777777777777776,0.10370370370370369,0.05511322938291123,0.0016533968814873368,0.17,2026,
Sajjad Jassim,Iraq,sajjad jassim,1,0.85,0,0,1,2025-06-10,51,1.0,0.0196078431372549,,,,0.33,0.5,,0.014705882352941176,0.016666666666666666,0.016666666666666666,0.05490196078431372,False,,I,0.1548,0.0,0.08683587519662306,3.18728,1.1782434936526813,0.1,0.016666666666666666,0.014705882352941176,0.05490196078431372,0.01891498879450168,0.0016424996063048715,0.09,2026,
Zaid Tahseen,Iraq,zaid tahseen,1,0.85,0,0,1,2024-03-26,51,1.0,0.0196078431372549,,,,0.33,0.5,,0.014705882352941176,0.016666666666666666,0.016666666666666666,0.05490196078431372,False,,I,0.1548,0.0,0.08683587519662306,3.18728,1.1782434936526813,0.1,0.016666666666666666,0.014705882352941176,0.05490196078431372,0.01891498879450168,0.0016424996063048715,0.09,2026,
Akam Hashim,Iraq,akam hashim,1,0.85,0,0,1,2025-03-20,51,1.0,0.0196078431372549,,,,0.33,0.5,,0.014705882352941176,0.016666666666666666,0.016666666666666666,0.05490196078431372,False,,I,0.1548,0.0,0.08683587519662306,3.18728,1.1782434936526813,0.1,0.016666666666666666,0.014705882352941176,0.05490196078431372,0.01891498879450168,0.0016424996063048715,0.09,2026,
Hussein Ali,Iraq,hussein ali,1,0.85,0,0,1,2024-06-11,51,1.0,0.0196078431372549,,,,0.33,0.5,,0.014705882352941176,0.016666666666666666,0.016666666666666666,0.05490196078431372,False,,I,0.1548,0.0,0.08683587519662306,3.18728,1.1782434936526813,0.1,0.016666666666666666,0.014705882352941176,0.05490196078431372,0.01891498879450168,0.0016424996063048715,0.09,2026,
Bashar Resan,Iraq,bashar resan,1,0.85,0,0,1,2023-11-16,51,1.0,0.0196078431372549,,,,0.33,0.5,,0.014705882352941176,0.016666666666666666,0.016666666666666666,0.05490196078431372,False,,I,0.1548,0.0,0.08683587519662306,3.18728,1.1782434936526813,0.1,0.016666666666666666,0.014705882352941176,0.05490196078431372,0.01891498879450168,0.0016424996063048715,0.09,2026,
Silas Katompa Mvumpa,Congo DR,silas katompa mvumpa,1,0.5,0,0,1,2024-01-21,48,1.0,0.020833333333333332,,,,0.33,0.5,,0.015625,0.017708333333333333,0.017708333333333333,0.05833333333333333,False,,K,0.197,0.0,0.10832890110108917,3.2452,1.113408797524015,0.1,0.017708333333333333,0.015625,0.05833333333333333,0.01480176519748137,0.001603458958199503,0.1,2026,
Noor Al-Rawabdeh,Jordan,noor alrawabdeh,2,1.7,0,0,2,2024-09-10,54,1.0,0.037037037037037035,,,,0.33,0.5,,0.027777777777777776,0.03148148148148148,0.03148148148148148,0.10370370370370369,False,,J,0.058,0.0,0.03,3.07056,1.211970542032369,0.0,0.03148148148148148,0.027777777777777776,0.10370370370370369,0.0444502829543398,0.001333508488630194,0.17,2026,
Matthew Garbett,New Zealand,matthew garbett,1,0.85,0,0,1,2024-11-15,36,1.0,0.027777777777777776,,,,0.33,0.5,,0.020833333333333332,0.02361111111111111,0.02361111111111111,0.07777777777777777,False,,G,0.1056,0.0,0.05246639029926528,3.1284,1.2867845738147874,0.0,0.02361111111111111,0.020833333333333332,0.07777777777777777,0.025139331481032944,0.0013189699773464812,0.13,2026,
Marko Stamenić,New Zealand,marko stamenic,1,0.85,0,0,1,2024-11-18,36,1.0,0.027777777777777776,,,,0.33,0.5,,0.020833333333333332,0.02361111111111111,0.02361111111111111,0.07777777777777777,False,,G,0.1056,0.0,0.05246639029926528,3.1284,1.2867845738147874,0.0,0.02361111111111111,0.020833333333333332,0.07777777777777777,0.025139331481032944,0.0013189699773464812,0.13,2026,
Michael Boxall,New Zealand,michael boxall,1,0.85,0,0,1,2025-03-24,36,1.0,0.027777777777777776,,,,0.33,0.5,,0.020833333333333332,0.02361111111111111,0.02361111111111111,0.07777777777777777,False,,G,0.1056,0.0,0.05246639029926528,3.1284,1.2867845738147874,0.0,0.02361111111111111,0.020833333333333332,0.07777777777777777,0.025139331481032944,0.0013189699773464812,0.13,2026,
Francis de Vries,New Zealand,francis de vries,1,0.85,0,0,1,2024-11-18,36,1.0,0.027777777777777776,,,,0.33,0.5,,0.020833333333333332,0.02361111111111111,0.02361111111111111,0.07777777777777777,False,,G,0.1056,0.0,0.05246639029926528,3.1284,1.2867845738147874,0.0,0.02361111111111111,0.020833333333333332,0.07777777777777777,0.025139331481032944,0.0013189699773464812,0.13,2026,
Tim Payne,New Zealand,tim payne,1,0.85,0,0,1,2025-03-21,36,1.0,0.027777777777777776,,,,0.33,0.5,,0.020833333333333332,0.02361111111111111,0.02361111111111111,0.07777777777777777,False,,G,0.1056,0.0,0.05246639029926528,3.1284,1.2867845738147874,0.0,0.02361111111111111,0.020833333333333332,0.07777777777777777,0.025139331481032944,0.0013189699773464812,0.13,2026,
Finn Surman,New Zealand,finn surman,1,0.5,0,0,1,2024-06-27,36,1.0,0.027777777777777776,,,,0.33,0.5,,0.020833333333333332,0.02361111111111111,0.02361111111111111,0.07777777777777777,False,,G,0.1056,0.0,0.05246639029926528,3.1284,1.2867845738147874,0.0,0.02361111111111111,0.020833333333333332,0.07777777777777777,0.02009245648103294,0.0010541786638048765,0.13,2026,
Ben Old,New Zealand,ben old,1,0.5,0,0,1,2024-06-21,36,1.0,0.027777777777777776,,,,0.33,0.5,,0.020833333333333332,0.02361111111111111,0.02361111111111111,0.07777777777777777,False,,G,0.1056,0.0,0.05246639029926528,3.1284,1.2867845738147874,0.0,0.02361111111111111,0.020833333333333332,0.07777777777777777,0.02009245648103294,0.0010541786638048765,0.13,2026,
Jesse Randall,New Zealand,jesse randall,1,0.5,0,0,1,2024-06-30,36,1.0,0.027777777777777776,,,,0.33,0.5,,0.020833333333333332,0.02361111111111111,0.02361111111111111,0.07777777777777777,False,,G,0.1056,0.0,0.05246639029926528,3.1284,1.2867845738147874,0.0,0.02361111111111111,0.020833333333333332,0.07777777777777777,0.02009245648103294,0.0010541786638048765,0.13,2026,
Cameron Howieson,New Zealand,cameron howieson,1,0.5,0,0,1,2024-06-30,36,1.0,0.027777777777777776,,,,0.33,0.5,,0.020833333333333332,0.02361111111111111,0.02361111111111111,0.07777777777777777,False,,G,0.1056,0.0,0.05246639029926528,3.1284,1.2867845738147874,0.0,0.02361111111111111,0.020833333333333332,0.07777777777777777,0.02009245648103294,0.0010541786638048765,0.13,2026,
Nizar Al-Rashdan,Jordan,nizar alrashdan,1,1.0,0,1,1,2024-01-29,54,1.0,0.018518518518518517,,,,0.33,0.5,,0.013888888888888888,0.01574074074074074,0.01574074074074074,0.05185185185185184,False,,J,0.058,0.0,0.03,3.07056,1.211970542032369,0.0,0.01574074074074074,0.013888888888888888,0.05185185185185184,0.02874802286486894,0.0008624406859460681,0.08,2026,
Kamaldeen Sulemana,Ghana,kamaldeen sulemana,1,0.85,0,0,1,2025-10-08,39,1.0,0.02564102564102564,,,,0.33,0.5,,0.019230769230769232,0.021794871794871794,0.021794871794871794,0.07179487179487179,False,,L,0.0497,0.0,0.034751075005475585,3.06116,1.257733923338877,0.1,0.021794871794871794,0.019230769230769232,0.07179487179487179,0.02351142647070938,0.0008170473447693458,0.12,2026,
